i,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2
1073,K01845,3338885,K01845.01,Kepler-975 b,CONFIRMED,1.970342457,2.36E-06,-2.36E-06,2454964.948,0.000974,-0.000974,0.4202,0.0236,-0.4199,1.7381,0.0371,-0.0371,,,,409.5,8.9,-8.9,0.018405,0.000171,-0.000838,2.55402,0.89239,-0.39287,3.35,3.06,-1.76,0.0303,,,1598,,,1540.07,4769.66,-1225.64,8.06,2.8,-2.8,48.091476,56.3,2,,4883,139,-118,3.972,0.583,-0.469,0.56,0.3,-0.3,1.667,1.523,-0.876,0.951,0.279,-0.14,,,,stellar_q1_q16,14.438,12.807,12.276,12.19,FALSE,4801.4,60,-60,4.371,0.1,-0.1,0.322,0.04,-0.04,2.8,1,-1,4815,66,-65,4.537,0.037,-0.026,0.307,0.041,-0.041,0.802,0.029703225,-0.030549658,0.811,0.028144065,-0.024981761,10.96478196,3.345387214,-5.452750143,10.04,0.115644768,-0.298688284,2.357,0.097,-0.096,1.611843401,0.136131101,-0.136131101,0.028692504,0.000477061,-0.000477061,372.9294494,63.68586196,-63.68586196,1119.876666,47.96588241,-47.96588241
1074,K01845,3338885,K01845.02,,NOT DISPOSITIONED,5.058213203,4.97E-06,-4.97E-06,2454968.702,0.000803,-0.000803,0.9263,0.0077,-0.1833,1.0116,0.0705,-0.0705,,,,762.5,23.4,-23.4,0.032921,3.00E-05,-0.00546,3.95306,14.41791,-2.37788,5.99,5.48,-3.15,0.0567,,,1168,,,439.8,1362.1,-350.01,17.49,8,-8,32.601803,45.3,2,,4883,139,-118,3.972,0.583,-0.469,0.56,0.3,-0.3,1.667,1.523,-0.876,0.951,0.279,-0.14,,,,stellar_q1_q16,14.438,12.807,12.276,12.19,FALSE,4801.4,60,-60,4.371,0.1,-0.1,0.322,0.04,-0.04,2.8,1,-1,4815,66,-65,4.537,0.037,-0.026,0.307,0.041,-0.041,0.802,0.029703225,-0.030549658,0.811,0.028144065,-0.024981761,10.96478196,3.345387214,-5.452750143,10.04,0.115644768,-0.298688284,2.357,0.097,-0.096,2.875137851,0.333311279,-0.333311279,0.05380343,0.000906355,-0.000906355,105.7672443,18.14361921,-18.14361921,817.2432146,35.02622504,-35.02622504
1075,K01848,7430034,K01848.01,Kepler-978 b,CONFIRMED,49.6221509,0.000171,-0.000171,2454970.1,0.00252,-0.00252,0.9286,0.0239,-0.6236,7.093,0.285,-0.285,,,,491.1,10.7,-10.7,0.024681,1.00E-06,-0.003967,0.09556,1.20408,-0.0405,2.75,1.27,-0.26,0.2682,,,539,,,19.89,27.17,-5.47,23.2,11.2,-11.2,37.56812,56.5,1,,6264,154,-191,4.44,0.053,-0.306,-0.24,0.24,-0.3,1.019,0.474,-0.096,1.036,0.195,-0.115,,,,stellar_q1_q16,13.429,12.363,12.075,12.011,FALSE,5996.5,60,-60,4.385,0.1,-0.1,-0.103,0.04,-0.04,6.1,1,-1,5995,66,-65,4.38,0.069,-0.08,-0.096,0.042,-0.043,1.085,0.111139057,-0.083856365,1.034,0.038100688,-0.036437102,4.466835922,1.490125696,-2.115694366,9.65,0.125024802,-0.278721222,1.66,0.14,-0.16,2.91344072,0.356168988,-0.356168988,0.267354139,0.004463833,-0.004463833,19.09642943,3.591900897,-3.591900897,532.7231489,24.94158698,-24.94158698
1076,K01850,8826168,K01850.01,Kepler-980 b,CONFIRMED,11.55102504,2.75E-05,-2.75E-05,2454967.909,0.00179,-0.00179,0.9254,0.0091,-0.6394,3.714,0.114,-0.114,,,,405.8,9.9,-9.9,0.022531,0.00074,-0.003639,0.15859,1.9924,-0.03748,2.05,0.75,-0.15,0.0974,,,761,,,79.35,84.87,-17.79,10.38,5,-5,42.968987,48.8,1,,5897,158,-152,4.56,0.028,-0.258,-0.34,0.3,-0.26,0.834,0.304,-0.06,0.92,0.103,-0.097,,,,stellar_q1_q16,14.138,13.022,12.714,12.665,FALSE,5830.7,60,-60,4.193,0.1,-0.1,0.011,0.04,-0.04,2.9,1,-1,5828,66,-64,4.2,0.1,-0.11,0.016,0.039,-0.034,1.34,0.201787611,-0.162228974,1.041,0.046877206,-0.041586926,7.481695005,1.38706332,-1.329545336,9.874,0.07386282,-0.084973108,1.01,0.14,-0.13,3.286917523,0.550286631,-0.550286631,0.1013733,0.001696753,-0.001696753,181.7199864,49.86068145,-49.86068145,935.651676,64.66420375,-64.66420375
1077,K01852,9763348,K01852.01,Kepler-982 b,CONFIRMED,15.7738221,4.12E-05,-4.12E-05,2454970.531,0.0021,-0.0021,0.0221,0.4289,-0.022,4.9443,0.0619,-0.0619,,,,312.7,6.4,-6.4,0.016258,0.000477,-0.000175,1.1554,0.0011,-0.46944,2.87,1.43,-0.88,0.1287,,,978,,,216.15,331.52,-126.7,24.7694,0.0236,-0.0236,32.004623,64,1,,6260,190,-230,4.079,0.265,-0.252,-0.14,0.26,-0.3,1.614,0.806,-0.495,1.14,0.311,-0.176,,,,stellar_q1_q16,13.205,12.203,11.957,11.895,FALSE,6332.6,60,-60,4.278,0.1,-0.1,-0.196,0.04,-0.04,4.2,1,-1,6333,67,-67,4.287,0.081,-0.092,-0.185,0.043,-0.043,1.26,0.152102071,-0.112849634,1.116,0.044935314,-0.039839458,3.597493352,0.82966176,-1.198071722,9.556,0.090124738,-0.175893431,1.47,0.15,-0.16,2.238450941,0.242465846,-0.242465846,0.127766215,0.002114871,-0.002114871,140.7591727,30.77032475,-30.77032475,877.7739793,48.09311319,-48.09311319
1078,K01854,9662811,K01854.01,Kepler-984 b,CONFIRMED,43.0342272,0.0001479,-0.0001479,2454970.69,0.00258,-0.00258,0.2622,0.1915,-0.2622,6.0726,0.0897,-0.0897,,,,509,11.2,-11.2,0.020558,0.000466,-0.000531,1.5554,0.26971,-0.35558,3.01,1.22,-0.79,0.2364,,,594,,,29.35,35.38,-14.95,53.4,9.3,-9.3,38.907673,52.7,1,,5650,159,-146,4.161,0.251,-0.219,0.02,0.24,-0.26,1.341,0.543,-0.351,0.948,0.149,-0.08,,,,stellar_q1_q16,13.534,12.247,11.914,11.83,FALSE,5601,60,-60,4.492,0.1,-0.1,0.04,0.04,-0.04,1.3,1,-1,5596,65,-64,4.459,0.06,-0.077,0.039,0.042,-0.041,0.952,0.083207702,-0.059148302,0.951,0.033849083,-0.033849083,6.025595861,3.36139517,-3.565000983,9.78,0.192526403,-0.388959884,2.14,0.14,-0.17,2.134045079,0.178264454,-0.178264454,0.23640785,0.003950561,-0.003950561,14.2993215,2.424324369,-2.424324369,495.5555948,20.97453734,-20.97453734
1079,K01856,11570749,K01856.01,,NOT DISPOSITIONED,46.2988021,0.0001524,-0.0001524,2454988.806,0.00266,-0.00266,0.5984,0.0164,-0.4642,5.2801,0.0807,-0.0807,,,,822.7,20.1,-20.1,0.027199,0.002646,-0.001305,1.54414,1.2185,-0.1589,4.48,2.82,-1.85,0.2436,,,592,,,29.04,58.28,-20.07,55.9,22.1,-22.1,35.489017,47.9,1,,5396,169,-149,4.035,0.445,-0.324,-0.06,0.3,-0.26,1.507,0.95,-0.621,0.898,0.116,-0.082,,,,stellar_q1_q16,14.082,12.743,12.306,12.283,FALSE,5251.2,60,-60,4.581,0.1,-0.1,0.024,0.04,-0.04,1.9,1,-1,5249,65,-63,4.532,0.042,-0.056,0.022,0.043,-0.042,0.834,0.048930792,-0.036086319,0.862,0.032881873,-0.032881873,6.760829754,5.033754728,-4.4680479,9.83,0.241682646,-0.469637264,2.057,0.097,-0.114,2.475971076,0.267449319,-0.267449319,0.240258125,0.004055441,-0.004055441,8.234370737,1.394510412,-1.394510412,431.6891469,18.19769016,-18.19769016
1080,K01857,11297236,K01857.01,,CANDIDATE,88.6442364,0.000303,-0.000303,2454978.471,0.00289,-0.00289,0.8287,0.045,-0.5764,7.968,0.127,-0.127,,,,648.7,12.8,-12.8,0.026234,0.000879,-0.002705,0.32785,1.10889,-0.11153,2.5,1.12,-0.19,0.3846,,,389,,,5.43,7.18,-1.29,51.4,24.9,-24.9,39.482807,57.1,1,,5861,154,-159,4.541,0.029,-0.315,-0.18,0.26,-0.28,0.872,0.39,-0.067,0.966,0.112,-0.113,,,,stellar_q1_q16,13.748,12.573,12.206,12.152,FALSE,5742.9,60,-60,4.423,0.1,-0.1,-0.034,0.04,-0.04,2.8,1,-1,5742,64,-64,4.414,0.066,-0.079,-0.028,0.042,-0.042,1.012,0.10202773,-0.071907285,0.975,0.034121108,-0.033305405,6.165950019,2.056946062,-2.920471211,9.79,0.125024802,-0.278721222,1.71,0.13,-0.16,2.890777055,0.321378017,-0.321378017,0.386100681,0.006410047,-0.006410047,6.690085545,1.216476801,-1.216476801,409.8467012,18.60802535,-18.60802535
1081,K01858,8160953,K01858.01,Kepler-985 b,CONFIRMED,116.331901,0.001381,-0.001381,2455006.687,0.0073,-0.0073,0.3743,0.0749,-0.3743,6.865,0.214,-0.214,,,,1243.2,68.5,-68.5,0.032444,0.001118,-0.001288,2.70142,0.9125,-0.59462,3.53,1.38,-0.39,0.4636,,,371,,,4.47,5.14,-1.33,124.6,42.1,-42.1,35.31824,21.9,2,,5733,157,-165,4.432,0.076,-0.267,0.07,0.21,-0.27,0.997,0.388,-0.111,0.981,0.131,-0.097,,,,stellar_q1_q16,14.767,13.537,13.163,13.019,FALSE,5425.2,60,-60,4.672,0.1,-0.1,0,0.04,-0.04,1.9,1,-1,5419,65,-65,4.541,0.029,-0.052,-0.001,0.042,-0.043,0.85,0.047169906,-0.031906112,0.91,0.030120425,-0.033395209,3.467368505,3.960939601,-2.370842319,9.54,0.330889909,-0.499980993,1.41,0.058,-0.074,3.004084023,0.267474372,-0.267474372,0.452263071,0.007586872,-0.007586872,2.742646835,0.468619294,-0.468619294,327.9487637,13.94547149,-13.94547149
1082,K01858,8160953,K01858.02,,NOT DISPOSITIONED,86.049055,0.006998,-0.006998,2455034.038,0.0742,-0.0742,0.2597,0.1882,-0.2596,29.28,4.8,-4.8,,,,429.9,35,-35,0.018911,0.000715,-0.000986,0.02769,0.01747,-0.01324,2.06,0.8,-0.23,0.3792,,,410,,,6.68,7.69,-1.98,22.13,7,-7,,8,2,,5733,157,-165,4.432,0.076,-0.267,0.07,0.21,-0.27,0.997,0.388,-0.111,0.981,0.131,-0.097,,,,stellar_q1_q16,14.767,13.537,13.163,13.019,FALSE,5425.2,60,-60,4.672,0.1,-0.1,0,0.04,-0.04,1.9,1,-1,5419,65,-65,4.541,0.029,-0.052,-0.001,0.042,-0.043,0.85,0.047169906,-0.031906112,0.91,0.030120425,-0.033395209,3.467368505,3.960939601,-2.370842319,9.54,0.330889909,-0.499980993,1.41,0.058,-0.074,1.75501816,0.160592666,-0.160592666,0.369669642,0.006151643,-0.006151643,4.104673226,0.699608186,-0.699608186,362.7297472,15.37691557,-15.37691557
1083,K01860,4157325,K01860.01,Kepler-416 b,CONFIRMED,6.31942727,1.16E-05,-1.16E-05,2454965.231,0.00161,-0.00161,0.0458,0.3791,-0.0457,3.2023,0.0434,-0.0434,,,,598.3,9.4,-9.4,0.022347,0.000495,-0.000285,1.73298,0.04826,-0.50323,2.62,1.06,-0.35,0.0669,,,1057,,,294.92,355.56,-103.6,15.409,0.429,-0.429,48.87148,68.5,4,,5977,177,-213,4.375,0.1,-0.266,-0.1,0.24,-0.28,1.075,0.431,-0.144,0.999,0.174,-0.116,,,,stellar_q1_q16,14.028,12.874,12.576,12.51,FALSE,5718.1,60,-60,4.445,0.1,-0.1,0.124,0.04,-0.04,2.6,1,-1,5715,66,-66,4.419,0.068,-0.084,0.116,0.043,-0.042,1.023,0.104031782,-0.073889185,1.004,0.034455862,-0.034455862,5.495408739,2.68963543,-3.089959641,9.74,0.173021027,-0.358803829,1.44,0.11,-0.13,2.495701167,0.221647085,-0.221647085,0.067008068,0.001108452,-0.001108452,223.3192704,41.32899404,-41.32899404,985.1334738,45.40143597,-45.40143597
1084,K01860,4157325,K01860.02,Kepler-416 c,CONFIRMED,12.20945351,3.28E-05,-3.28E-05,2455193.323,0.00195,-0.00195,0.1721,0.2731,-0.172,3.9286,0.0561,-0.0561,,,,559.1,11.9,-11.9,0.021653,0.000599,-0.000324,1.73613,0.02123,-0.63138,2.54,1.02,-0.34,0.1038,,,848,,,122.51,147.69,-43.04,23.917,0.292,-0.292,35.67509,51.6,4,,5977,177,-213,4.375,0.1,-0.266,-0.1,0.24,-0.28,1.075,0.431,-0.144,0.999,0.174,-0.116,,,,stellar_q1_q16,14.028,12.874,12.576,12.51,FALSE,5718.1,60,-60,4.445,0.1,-0.1,0.124,0.04,-0.04,2.6,1,-1,5715,66,-66,4.419,0.068,-0.084,0.116,0.043,-0.042,1.023,0.104031782,-0.073889185,1.004,0.034455862,-0.034455862,5.495408739,2.68963543,-3.089959641,9.74,0.173021027,-0.358803829,1.44,0.11,-0.13,2.41482895,0.21361814,-0.21361814,0.103973739,0.001719714,-0.001719714,92.6015199,16.86312483,-16.86312483,790.5294509,35.81037734,-35.81037734
1085,K01860,4157325,K01860.03,,CANDIDATE,3.076452083,8.49E-06,-8.49E-06,2455186.764,0.00187,-0.00187,0.1238,0.3171,-0.1237,2.5743,0.066,-0.066,,,,245.4,6.7,-6.7,0.014335,4.20E-05,-0.000751,1.56171,0.18678,-0.46759,1.68,0.68,-0.22,0.0414,,,1343,,,770.12,928.46,-270.54,9.21,1.1,-1.1,23.502634,32.1,4,,5977,177,-213,4.375,0.1,-0.266,-0.1,0.24,-0.28,1.075,0.431,-0.144,0.999,0.174,-0.116,,,,stellar_q1_q16,14.028,12.874,12.576,12.51,FALSE,5718.1,60,-60,4.445,0.1,-0.1,0.124,0.04,-0.04,2.6,1,-1,5715,66,-66,4.419,0.068,-0.084,0.116,0.043,-0.042,1.023,0.104031782,-0.073889185,1.004,0.034455862,-0.034455862,5.495408739,2.68963543,-3.089959641,9.74,0.173021027,-0.358803829,1.44,0.11,-0.13,1.60259446,0.146784692,-0.146784692,0.04145559,0.000690406,-0.000690406,583.3930552,107.0085956,-107.0085956,1252.43109,57.21611737,-57.21611737
1086,K01860,4157325,K01860.04,,CANDIDATE,24.8435099,0.0004607,-0.0004607,2454981.172,0.016,-0.016,0.4669,0.5,-0.2708,4.94,0.364,-0.364,,,,179.5,15.5,-15.5,0.012518,0.000362,-0.001043,1.26149,0.76314,-0.34365,1.47,0.59,-0.2,0.1667,,,670,,,47.5,57.27,-16.69,34.5,10.4,-10.4,10.401161,13.3,4,,5977,177,-213,4.375,0.1,-0.266,-0.1,0.24,-0.28,1.075,0.431,-0.144,0.999,0.174,-0.116,,,,stellar_q1_q16,14.028,12.874,12.576,12.51,FALSE,5718.1,60,-60,4.445,0.1,-0.1,0.124,0.04,-0.04,2.6,1,-1,5715,66,-66,4.419,0.068,-0.084,0.116,0.043,-0.042,1.023,0.104031782,-0.073889185,1.004,0.034455862,-0.034455862,5.495408739,2.68963543,-3.089959641,9.74,0.173021027,-0.358803829,1.44,0.11,-0.13,1.395248663,0.145316546,-0.145316546,0.166961169,0.002758394,-0.002758394,35.93973509,6.657745252,-6.657745252,623.9607106,28.72079753,-28.72079753
1087,K01861,3648437,K01861.01,,NOT DISPOSITIONED,17.50442748,4.75E-05,-4.75E-05,2454968.747,0.00212,-0.00212,0.7272,0.0556,-0.4971,4.3939,0.0686,-0.0686,,,,764.8,17.6,-17.6,0.02724,0.001286,-0.001951,0.66601,1.03983,-0.2023,3.01,1.02,-0.28,0.1355,,,744,,,72.53,70.1,-19.72,22.1,8.6,-8.6,40.296158,48.5,1,,6177,139,-189,4.462,0.046,-0.249,-0.12,0.2,-0.3,1.011,0.345,-0.093,1.077,0.173,-0.128,,,,stellar_q1_q16,13.926,12.863,12.592,12.512,FALSE,6020.2,60,-60,4.579,0.1,-0.1,0.029,0.04,-0.04,7.7,1,-1,6010,63,-65,4.444,0.032,-0.053,0.024,0.042,-0.043,1.04,0.067295171,-0.046868326,1.094,0.033222498,-0.034752473,1.621810097,1.622253663,-1.058864104,9.21,0.301089381,-0.459533268,1.371,0.068,-0.084,3.084784053,0.310792815,-0.310792815,0.135979892,0.00226788,-0.00226788,68.94330898,11.66447308,-11.66447308,734.3220294,30.89568577,-30.89568577
1088,K01862,7286173,K01862.01,Kepler-986 b,CONFIRMED,56.4349938,0.0001446,-0.0001446,2454984.412,0.002,-0.002,0.0505,0.395,-0.0504,4.7029,0.0713,-0.0713,,,,569.1,13.8,-13.8,0.021664,0.000692,-0.000339,4.86226,0.09548,-1.7963,2.09,0.9,-0.16,0.2863,,,444,,,9.2,11.79,-2.11,93.55,1.8,-1.8,39.68415,48.7,1,,5734,153,-149,4.538,0.027,-0.307,-0.02,0.23,-0.28,0.883,0.382,-0.066,0.982,0.108,-0.109,,,,stellar_q1_q16,13.668,12.513,12.171,12.107,FALSE,5610.7,60,-60,4.378,0.1,-0.1,0.251,0.04,-0.04,1.8,1,-1,5611,69,-65,4.373,0.078,-0.09,0.237,0.042,-0.042,1.075,0.125850109,-0.090588355,1.001,0.03945631,-0.037746528,7.244359601,2.416700899,-2.968940461,9.86,0.125024802,-0.229021303,1.66,0.16,-0.17,2.545204495,0.259314682,-0.259314682,0.288165371,0.004776399,-0.004776399,12.39841999,2.564140298,-2.564140298,478.1950894,24.75691392,-24.75691392
1089,K01863,11126381,K01863.01,,NOT DISPOSITIONED,33.78882491,8.71E-05,-8.71E-05,2454986.655,0.00204,-0.00204,0.4431,0.0512,-0.3934,5.4794,0.066,-0.066,,,,613,12.5,-12.5,0.023154,0.000195,-0.000674,1.35928,0.57153,-0.05616,2.62,1.26,-0.22,0.2114,,,604,,,31.56,44.58,-8.04,43.5,18.3,-18.3,37.245678,70.6,1,,6184,154,-178,4.448,0.042,-0.305,-0.06,0.2,-0.3,1.038,0.497,-0.088,1.1,0.233,-0.125,,,,stellar_q1_q16,13.631,12.593,12.369,12.315,FALSE,5988.6,60,-60,4.415,0.1,-0.1,0.198,0.04,-0.04,4.7,1,-1,5981,65,-65,4.381,0.061,-0.085,0.185,0.041,-0.041,1.131,0.125062642,-0.079294794,1.124,0.040759666,-0.036692648,2.951209227,1.544092172,-1.800660855,9.47,0.182758815,-0.409095118,1.38,0.11,-0.14,2.86119445,0.262763754,-0.262763754,0.212739269,0.003573522,-0.003573522,32.66427429,6.170331118,-6.170331118,609.2306995,28.64429379,-28.64429379
1090,K01864,4149450,K01864.01,,NOT DISPOSITIONED,3.215106337,7.53E-06,-7.53E-06,2454966.777,0.00193,-0.00193,0.0607,0.376,-0.0607,3.9026,0.075,-0.075,,,,158.3,3.4,-3.4,0.011486,0.000334,-0.000171,0.47562,0.02584,-0.15008,2.69,1.14,-1.28,0.044,,,1779,,,2365.66,3009.63,-1781.6,6.382,0.347,-0.347,42.853985,53.7,1,,5779,167,-153,3.817,0.469,-0.234,-0.32,0.32,-0.26,2.142,0.908,-1.019,1.098,0.286,-0.235,,,,stellar_q1_q16,13.405,12.151,11.842,11.75,FALSE,5619.6,60,-60,3.929,0.1,-0.1,0.121,0.04,-0.04,2.1,1,-1,5615,65,-66,3.977,0.104,-0.08,0.113,0.044,-0.044,1.8,0.232800344,-0.272389427,1.116,0.08016971,-0.087881639,7.244359601,2.416700899,-1.775464594,9.86,0.125024802,-0.122100414,1.17,0.2,-0.13,2.259255452,0.319662853,-0.319662853,0.044229613,0.001118972,-0.001118972,1482.23052,431.2754002,-431.2754002,1581.220601,114.823386,-114.823386
1091,K01871,9758089,K01871.01,,CANDIDATE,92.7296775,0.0004014,-0.0004014,2455010.439,0.00367,-0.00367,0.1434,0.3135,-0.1434,6.348,0.105,-0.105,,,,1281.6,32.1,-32.1,0.031487,0.001212,-0.000701,3.25884,0.2196,-1.02473,2.15,0.24,-0.19,0.3482,,,267,,,1.21,0.52,-0.33,113.99,7.7,-7.7,29.168392,42.3,2,,4528,169,-156,4.663,0.04,-0.057,-0.3,0.34,-0.32,0.624,0.07,-0.053,0.651,0.063,-0.064,,,,stellar_q1_q16,14.897,13.213,12.636,12.53,FALSE,4628,60,-60,4.345,0.1,-0.1,0.177,0.04,-0.04,3.1,1,-1,4640,66,-65,4.579,0.029,-0.02,0.169,0.042,-0.042,0.735,0.023239836,-0.023239836,0.751,0.025818606,-0.022684805,10.71519305,3.574562572,-5.571134334,10.03,0.125024802,-0.318694083,2.245,0.084,-0.077,2.529611137,0.214779948,-0.214779948,0.364628282,0.006136096,-0.006136096,1.677925059,0.283980936,-0.283980936,290.0391783,12.23855196,-12.23855196
1092,K01871,9758089,K01871.02,,CANDIDATE,32.3763405,0.0001365,-0.0001365,2454983.41,0.00317,-0.00317,0.123,0.3449,-0.123,4.0829,0.0993,-0.0993,,,,792,25.2,-25.2,0.024742,0.001108,-0.000629,4.22482,0.42801,-1.40893,1.69,0.19,-0.15,0.1726,,,380,,,4.92,2.12,-1.34,61.63,6.2,-6.2,27.169357,34.6,2,,4528,169,-156,4.663,0.04,-0.057,-0.3,0.34,-0.32,0.624,0.07,-0.053,0.651,0.063,-0.064,,,,stellar_q1_q16,14.897,13.213,12.636,12.53,FALSE,4628,60,-60,4.345,0.1,-0.1,0.177,0.04,-0.04,3.1,1,-1,4640,66,-65,4.579,0.029,-0.02,0.169,0.042,-0.042,0.735,0.023239836,-0.023239836,0.751,0.025818606,-0.022684805,10.71519305,3.574562572,-5.571134334,10.03,0.125024802,-0.318694083,2.245,0.084,-0.077,1.987863722,0.17271697,-0.17271697,0.18078931,0.003011918,-0.003011918,6.831911375,1.175684133,-1.175684133,412.0017703,17.67413367,-17.67413367
1093,K01875,9967771,K01875.01,Kepler-990 b,CONFIRMED,9.91723428,2.47E-05,-2.47E-05,2454968.139,0.00196,-0.00196,0.8058,0.0522,-0.5743,3.2597,0.0609,-0.0609,,,,477.8,13.2,-13.2,0.022233,0.000198,-0.002058,0.6042,1.83695,-0.24366,2.25,0.9,-0.22,0.089,,,847,,,121.67,143.81,-33.87,14.65,6.4,-6.4,25.577631,38.2,2,,5953,158,-175,4.485,0.054,-0.284,-0.24,0.28,-0.28,0.926,0.372,-0.091,0.957,0.119,-0.111,,,,stellar_q1_q16,14.498,13.362,13.031,12.928,FALSE,5577.4,60,-60,4.372,0.1,-0.1,-0.112,0.04,-0.04,1.5,1,-1,5576,65,-64,4.403,0.073,-0.081,-0.106,0.044,-0.043,0.981,0.101906547,-0.075590637,0.895,0.033232665,-0.031565963,9.462371614,2.019126649,-3.179558344,9.976,0.083998564,-0.177845848,1.25,0.11,-0.12,2.381127976,0.248391877,-0.248391877,0.087108548,0.001462717,-0.001462717,110.601076,20.98704008,-20.98704008,826.4248434,39.21976817,-39.21976817
1094,K01875,9967771,K01875.02,Kepler-990 c,CONFIRMED,0.538354308,6.75E-07,-6.75E-07,2454964.649,0.001,-0.001,0.1093,0.3318,-0.1093,1.4801,0.0321,-0.0321,,,,198.3,5.1,-5.1,0.012927,0.000381,-0.000208,1.52952,0.13634,-0.42235,1.31,0.52,-0.13,0.0128,,,2233,,,5882.38,6952.34,-1637.45,2.862,0.255,-0.255,35.6046,47.6,2,,5953,158,-175,4.485,0.054,-0.284,-0.24,0.28,-0.28,0.926,0.372,-0.091,0.957,0.119,-0.111,,,,stellar_q1_q16,14.498,13.362,13.031,12.928,FALSE,5577.4,60,-60,4.372,0.1,-0.1,-0.112,0.04,-0.04,1.5,1,-1,5576,65,-64,4.403,0.073,-0.081,-0.106,0.044,-0.043,0.981,0.101906547,-0.075590637,0.895,0.033232665,-0.031565963,9.462371614,2.019126649,-3.179558344,9.976,0.083998564,-0.177845848,1.25,0.11,-0.12,1.380216139,0.1290687,-0.1290687,0.012485217,0.000203844,-0.000203844,5322.586448,1008.71237,-1008.71237,2176.678097,102.8493605,-102.8493605
1095,K01877,10454632,K01877.01,Kepler-992 b,CONFIRMED,20.16034462,5.02E-05,-5.02E-05,2454977.344,0.00205,-0.00205,0.8887,0.0066,-0.6328,3.8215,0.0793,-0.0793,,,,336.4,8.5,-8.5,0.020243,8.80E-05,-0.003297,0.38459,2.55478,-0.20412,3.78,2.88,-2.03,0.1423,,,767,,,81.88,204.17,-66.1,20.22,9.6,-9.6,32.578182,46.7,1,,5017,152,-136,3.947,0.605,-0.395,0.2,0.2,-0.26,1.71,1.301,-0.917,0.943,0.269,-0.137,,,,stellar_q1_q16,13.389,11.899,11.381,11.274,FALSE,4914,60,-60,4.63,0.1,-0.1,0.016,0.04,-0.04,2.8,1,-1,4913,65,-66,4.577,0.029,-0.036,0.015,0.041,-0.042,0.759,0.029247776,-0.025108413,0.79,0.031283222,-0.027904122,7.079457844,5.27098828,-4.840638724,9.85,0.241682646,-0.499980993,3.74,0.15,-0.15,1.674536026,0.193943437,-0.193943437,0.134057163,0.002249068,-0.002249068,16.78376349,2.876329623,-2.876329623,515.8053755,22.06820065,-22.06820065
1096,K01878,3098810,K01878.01,,NOT DISPOSITIONED,40.80957622,9.08E-05,-9.08E-05,2454975.692,0.00193,-0.00193,0.1151,0.3188,-0.115,2.7015,0.0745,-0.0745,,,,443.5,13.3,-13.3,0.019279,0.000566,-0.000336,18.13504,1.44176,-5.81556,2.56,0.49,-0.3,0.2406,,,602,,,31.05,15.75,-8.94,116.88,9.3,-9.3,35.944458,40.2,1,,6071,91,-134,4.315,0.087,-0.138,0.08,0.1,-0.14,1.216,0.233,-0.143,1.115,0.094,-0.084,,,,stellar_q1_q16,12.988,11.97,11.753,11.692,FALSE,6190.4,60,-60,4.276,0.1,-0.1,0.152,0.04,-0.04,6.9,1,-1,6184,67,-62,4.276,0.085,-0.1,0.141,0.042,-0.042,1.32,0.191825337,-0.132653534,1.207,0.057330093,-0.04334443,3.104559588,0.677558197,-1.272335042,9.492,0.08573505,-0.229021303,1.55,0.17,-0.2,2.777904623,0.347126163,-0.347126163,0.247146047,0.004158441,-0.004158441,37.61687349,9.4979077,-9.4979077,631.1160138,39.66612231,-39.66612231
